model,tahun,harga,transmisi,odometer,jenis,pajak,mesin,BBM_Aktual,BBM_Prediksi
3,2016.660604472156,28622.99499648309,2,39025.624700179775,0,184.9613320058737,84.01053352853536,87.4995390499622,96.90871118927414
4,2014.3237731227423,41129.277874260384,2,72412.64574296276,0,123.0317348991854,172.52155237298592,159.0232166969052,151.3796984333566
1,2017.67,32215.8,2,7162.59,2,183.52,22.59,59.95025616917532,63.02173192764716
9,2015.6698013959303,19891.40997417818,1,21389.161542860995,3,240.22266000818087,-2.897128161132315,65.46171885775472,53.59206779898484
9,2011.7504857277,9183.031031386878,2,125156.161418294,2,94.91276897807384,45.86354040539811,59.68372740647244,63.72815857733021
11,2015.155807359076,18016.45399919416,1,-27741.740841450628,2,91.77989347130963,69.28229864524143,48.91733377379609,46.94021131799363
8,2018.27,18580.25,0,70499.99,0,240.12,13.86,87.37119766460401,82.56078541552819
5,2016.16,11462.46,2,32753.02,3,13.29,134.23,68.86249435393914,68.2802462927285
6,2015.0253446179809,10247.734008249796,0,-20105.41067253463,2,228.0657885186453,8.491760523343189,17.410461161826277,29.804914276061478
10,2017.447385708365,8633.483917433112,2,71079.09073142876,3,111.33329037335112,85.16842153830082,82.53493112354928,80.04606105294353
9,2018.71,16419.6,0,50735.99,0,236.28,123.04,121.41549238037884,119.22010661343214
5,2013.12,16957.93,0,10529.86,0,166.31,95.85,68.7759601324469,69.57962584501958
7,2016.63,9966.74,2,22603.76,2,24.01,115.68,64.16778411496811,64.58606935283241
8,2016.42,16986.4,2,61422.5,2,164.41,135.02,118.54567398021466,115.33420950271548
5,2013.381148811973,28140.65461923639,1,27782.546536014805,1,149.10361245976665,35.319884693418246,69.7653394228695,58.18082937376413
7,2010.980614351619,32838.9280840157,0,93437.94754369698,0,309.0309161715673,57.783516247027926,111.89953875122164,122.10565255059754
0,2013.615407312828,38446.975956433525,2,37250.98564426219,1,98.50277126559952,55.58171629900415,90.13837060125292,70.68774037231333
4,2016.7819367629515,14808.059092328487,2,90360.5694757739,3,257.6476576694833,10.87040030156338,98.33802746009398,83.89176192379216
7,2015.13,18976.78,1,106103.49,1,135.69,47.1,89.6390460347942,82.54649052712323
0,2015.915329312222,33127.186448601606,0,50055.68606377406,0,153.6082844737673,110.05419672689372,103.24310859092516,108.20242199885098
1,2014.04,20896.72,0,81838.07,1,252.36,38.87,96.90353783386378,89.61856582490765
8,2017.363107982594,28353.067764126423,1,91162.8272151349,0,330.6180894700294,100.02785837846189,146.2840748118735,150.28915250185696
7,2017.47,7138.2,0,3527.45,0,4.39,86.34,45.216299026999295,38.003365223624705
11,2015.510177315108,13207.546877895436,1,63637.36930629439,0,129.7083507765214,4.051365888450746,40.67486957834791,46.92007176694721
3,2016.17,24459.98,2,47362.42,2,111.34,46.15,68.70061004048999,63.35564834083757
4,2015.982171141972,24366.93124764145,1,103420.50106475902,2,51.96082837387337,83.33997328608037,80.87400518943592,92.37715824586238
4,2013.8583213156303,27609.12973609268,0,73443.59372018265,0,231.65186125982785,73.08814006407844,104.52548271739003,106.53730676932179
4,2011.680194002529,26360.315756317526,1,52733.69866317535,2,10.595293369839226,60.24064473895033,39.240488924787954,48.287853363342755
3,2013.68,10149.08,2,13692.77,0,211.77,4.09,29.052721556508203,39.62877996511939
4,2015.280834638272,19715.652550363386,0,126502.182946695,1,109.39238654746774,118.82302581594315,99.82910198577784,119.88195918078443
11,2014.16007974399,18973.543744873183,0,32461.77048504448,2,153.2175708070931,53.481982725607,69.21000261523942,62.57191881452142
11,2011.7663652618776,29807.001293037945,0,60296.08787813699,1,375.800611571003,122.76040702989276,150.99573582395283,133.6222883631389
4,2012.435890902202,11281.768470105211,0,-34724.95921311026,1,200.67634963216847,160.35499365623656,81.16873807323013,77.65207306634824
12,2014.88,33959.26,1,107610.73,3,212.82,9.55,90.7637760841827,97.73047868182472
4,2014.2470295048115,8711.730872820357,0,115667.24048014331,2,107.68416961441064,58.43560356244178,62.78344123158915,77.14910114957765
1,2016.7202376010416,9022.579510149946,2,76977.41820536778,3,114.07118869016156,97.08950827810877,72.19037185745157,86.5055529154552
11,2015.834738705333,23559.39063651394,0,34523.00071740456,2,210.5993291824684,83.83437577639616,99.2943330786822,88.09782660845738
8,2014.6755609515908,3509.860553409995,0,64017.964498007525,0,143.64594804908944,73.26362662456836,97.30606084468694,71.06560291795515
9,2012.5121120861645,14603.146223195356,1,48018.965747895,2,72.64323018416239,30.835994783211497,20.38052726926613,34.901773452708184
11,2016.115983435592,21303.14931689852,0,35313.01444448831,2,249.01302582280897,123.6370821465669,116.26341796895566,118.75440029334187
2,2011.75,12838.22,1,113712.7,0,241.65,72.9,97.5417265755024,107.57947313954043
1,2012.8232058323888,28613.89186163641,0,105667.83571342836,3,184.41367162802567,78.41864300464536,115.70522160859916,109.69121652361967
8,2019.8443798354613,11240.69592670066,2,67827.28697837151,1,195.33037710008188,105.07815988886586,125.54532972847674,108.5116671179791
3,2013.814830600293,31286.48611973816,0,58310.6571601304,3,-94.1643415335767,54.147757461361714,19.1391456934995,45.53595209571561
8,2012.43,17869.33,0,10529.09,2,184.08,26.66,36.96072280844133,48.78808511101492
5,2011.327424444053,18990.40076814408,2,47625.630104514,0,127.9282370651846,-15.729291814772097,9.922859830309092,26.3259438314805
8,2015.79,34894.52,0,22694.68,0,285.86,72.05,105.5596878427584,107.13521900622797
2,2012.49,21454.16,2,106252.16,3,280.1,32.35,90.69488668645984,91.69247709541831
3,2012.097607671705,35296.7698291641,0,42055.624694442784,3,161.8404248163974,40.800225064961175,61.5755844693222,70.44137135351265
9,2013.43,29885.06,1,26953.29,2,140.43,93.75,81.22513284352446,79.06119271028341
7,2014.35,7738.92,2,117822.21,0,178.63,149.04,114.1716545463994,132.8740244508952
9,2015.8671680870004,20983.54229918033,2,59521.75748913161,1,34.67852732125375,143.10201070270057,98.57803997556304,90.33639599642395
4,2014.393536777961,10995.96089745418,2,32197.039686844968,2,131.71808911751066,88.23471533636533,51.13485332324895,63.89052281308982
6,2012.05,18296.85,0,55812.4,3,262.84,41.38,81.78185521539633,76.78696268905661
1,2012.577911564519,27519.8025921512,0,72038.79254769062,2,181.22028738976093,70.26367332462296,88.43997643614436,92.97406070486169
3,2013.7371522511348,20392.557952865845,2,47922.79132184343,0,20.59951446432265,84.5476025405015,57.21323954249458,57.03676806792453
6,2016.885532038632,18613.788798433616,0,58544.85105248068,2,35.62157175901177,50.45927772152815,72.94038589696149,54.33856842217425
1,2016.83,5352.12,1,55158.85,3,51.83,86.26,78.95428465896416,58.96143123498638
1,2010.771775289665,14809.83281095773,0,99488.92559785646,3,200.00836526461788,103.9345444058107,99.64064489033848,105.14229846821158
8,2013.0408316636704,29005.264171953306,0,77027.75894681405,2,183.0398929782312,83.46794580910904,100.47459891457603,102.10035278220165
3,2016.494137274705,22739.203930512984,1,92371.66732683127,3,4.9611893444515545,39.72767231167984,50.3876810201688,62.123237250669426
1,2018.2221066832217,23798.76691949561,0,58426.97987235744,1,69.64565127547313,53.645026639325096,79.21296667522114,65.03923949644393
9,2010.3145599597983,913.9124511389928,1,19613.40488880731,2,227.94443654012,64.08119682257406,40.79038766356969,54.98578871886024
4,2014.87,21828.19,2,67341.48,3,106.18,114.26,73.50877156304722,96.71606743076944
11,2011.99166294351,14630.201282397113,1,100643.57756238752,3,76.65455617214836,60.124409430598405,61.08310179678048,64.36709539749651
5,2011.34,25796.27,2,55448.1,2,97.84,87.79,69.93473404637584,75.1808937632537
8,2010.5691720798527,36205.69713158843,1,64656.6897775058,3,145.30627442580322,168.9588368548844,144.8727190867873,138.8910567036365
12,2017.8856566563904,27218.785270581862,2,19947.538730462977,3,88.11407387824485,55.29644552137533,38.68657015203139,61.47512746672841
0,2013.719100906932,22248.674927025942,0,80325.722983331,2,126.29049177634904,-16.653101872324243,51.84774623073787,43.326737411673356
10,2015.058146244999,14116.849680648118,0,-22757.05397084261,3,236.529021874457,140.76889201286207,95.03170960360718,95.02160410898517
7,2015.1253978522368,6366.1236724394585,2,55085.55042529175,2,98.57120490173368,-4.327591518681146,21.778227170451984,20.769059392736146
4,2015.4053809006723,14044.345738828308,0,79624.02079317412,3,98.76292304051768,44.4366872544048,35.42779730791837,58.52513310320636
12,2012.87,21337.35,2,7479.32,0,299.59,138.99,120.03365450048194,117.41931344010956
1,2013.52,5057.26,0,45308.6,0,169.86,147.19,88.82556265856903,97.57798887259756
0,2020.0027930429928,9287.735643862075,2,9952.094546067245,2,229.56543275045624,59.8256024429248,70.76191905375558,74.19122748908539
1,2012.7850808889289,21865.98258462004,1,21232.949639051018,0,182.89731881486813,85.46589441511681,69.59548843643557,78.01674424971331
5,2012.216056775321,13573.06883904939,1,22206.768811399248,2,105.7904549311276,12.100883369033667,17.812223129183373,25.292735848061042
12,2013.0,21801.46,0,21681.51,2,260.65,126.45,109.63062375956076,111.15790721984851
2,2014.586779438804,21495.16795867197,1,120907.5241033358,0,178.4653462628216,91.79876075865866,104.04846121907616,116.57324190728872
0,2014.9689042570285,25053.854921345708,0,66014.63190772844,0,-50.65634836464298,72.90090636562776,80.97235668693564,54.791931628695586
0,2017.7113535355936,18724.04525111209,0,-25951.68629229762,2,189.7770065421808,33.014466661163986,45.42515503563106,54.33788734931427
2,2013.46,5278.32,1,4540.8,2,201.46,64.12,38.74579094447657,52.30692769872667
9,2016.505048674708,25302.77404118919,2,116298.34455695684,3,121.02306335182796,151.74637431304313,122.76282878975871,137.27480181839255
12,2011.5646620355728,27279.50445162468,2,36866.471193459045,3,195.12801961812195,48.79548214360816,68.34436870096874,72.33011178300343
6,2014.0541081876609,29613.66515108278,1,116735.22893337354,2,185.17520589502035,38.24331319808323,97.58797590740356,100.24858891934258
12,2012.7,4422.14,0,95044.42,3,137.95,79.76,70.26121548922738,74.48610887444822
10,2016.6409128848115,11762.00466051331,0,20920.963130578573,3,67.86299469102575,-9.501351350446896,-0.8195675170915067,13.74060061984687
10,2013.134697899348,13190.40381809753,2,21157.931440416723,2,234.9612705616126,57.22932615931113,74.55161633110787,67.74976305039095
10,2013.84,20266.21,1,77247.74,3,75.79,79.18,78.29975528599739,71.56656022329923
4,2012.49,16350.19,1,109078.62,2,233.73,79.7,88.8823631010324,107.33679281792114
9,2017.850945675784,18006.164879118962,2,-35139.0710403441,1,109.67778576991832,80.47773957749402,48.47838591009882,51.332135789548545
3,2017.7037673743348,31012.61187312418,1,54248.92792207756,2,152.93783691995486,106.20238110711806,104.34583271225412,108.76061124088697
8,2010.748646077806,17449.221305198775,2,36311.28120594897,0,150.09696938513332,35.27612750161892,51.43640824473796,47.600249570621635
0,2016.39,33220.3,2,102738.08,3,92.14,6.18,72.48309815614917,74.14908768920561
6,2013.4556050586507,29774.263808960088,0,88527.73980350068,1,152.464781481194,164.21424634122485,140.66957660893777,136.32138943144054
9,2015.0769025110765,10451.210485715026,0,8682.795346953615,3,87.28888440511571,100.09294501044896,51.47610449655504,54.09025695718637
3,2013.7221510262143,23049.26573602572,0,52820.06943915604,1,206.39438369379604,32.5772266988505,63.40436702311924,71.28126326861698
11,2013.0874430971744,32250.032116030143,2,61788.05345877316,0,229.89200998426887,31.96983182840478,85.9664795351697,86.6042023759406
7,2016.4266244437167,30816.03100633256,0,58385.03866601869,3,132.90686752189885,62.04942399800292,91.96581427125146,83.27492163290388
6,2015.8794799078173,16943.944270083983,1,34927.50866474204,3,131.82111301424757,151.7481403865824,103.56769538515492,103.04713613099129
6,2016.4725113284555,1298.648451110228,1,55648.08484470935,3,124.79241330954888,40.57957595357639,47.00401377717442,43.764346865801635
12,2011.4904065797853,20146.73262358125,2,59469.02547126228,2,221.14455812934784,101.26267457276047,104.53725868126016,96.64000567952914
3,2016.3822444384425,9087.810002209704,0,40783.65725011528,2,88.93387147151331,78.9059311523288,58.14277427555293,60.04892528483966
8,2016.5301801976264,32650.045024953008,2,60031.01094956506,1,276.81245367086103,67.16322237998118,122.73885451221432,113.62872874227735
3,2017.75,19933.0,2,38364.34,1,42.17,60.1,48.29195436705445,55.072861392004405
1,2015.2249811089805,20081.917331771227,1,6719.030654680537,1,89.01300988780761,144.0997471780408,69.51461606177656,83.28742106088
3,2015.0041218139927,32300.63589614124,1,129172.10859849016,3,235.98338728154403,48.28038416810329,132.4924841335008,119.86061929598668
10,2013.5148122480105,14435.406402744711,0,26334.38111876388,3,124.80049435155338,135.4258360668598,85.06583748701941,85.5492325090185
5,2011.61,7534.98,2,71234.19,0,239.44,144.75,131.17758955951894,114.31289312892078
3,2014.923602655318,21837.64360559429,1,94850.74150889966,3,120.78676900748604,16.419549839399274,56.25136182521328,68.8389101360917
11,2016.66,33006.77,1,81267.13,2,7.66,115.58,111.81106412519809,99.88864171882261
9,2017.57,21534.76,2,107206.38,1,82.91,49.55,76.51378020230301,77.20634877780323
10,2017.333669416732,7564.444473404932,1,58463.42902578136,2,-126.67880431186498,72.9933724844423,8.872776714063328,28.93056112101451
12,2018.31,15812.43,1,4376.18,2,21.38,116.71,79.93252505009565,65.84313412571306
8,2014.8370644172787,11964.72958670184,0,140199.24627299563,0,154.0124815956262,100.70781120057828,127.06394747537918,111.95201932600887
7,2014.2657259244056,10970.892607701397,0,60440.9639079083,1,165.5906828700514,103.15988432181112,82.4157412129004,91.27665437430178
6,2017.6684511229948,20445.37510872922,1,57241.44709190938,2,286.31940906398984,-12.637246648953765,66.44405124208585,70.66018983602815
2,2014.0140679440333,14975.328130322738,0,-37161.1388484065,3,47.81830166620409,50.40772468698607,-7.0321987981393015,13.630885581388426
4,2018.57,6395.48,1,78293.27,3,169.56,48.26,60.37451960904493,72.16643738472514
10,2016.38,18843.94,1,112138.6,1,164.5,109.08,98.79913058928172,122.66149601817676
7,2015.880412964267,15074.518722867817,0,69239.5388055165,2,239.78120616275544,37.762307875708046,78.50196802240971,78.29645282577356
8,2014.4421513137777,24036.113978948004,1,112010.25130819649,3,203.46704553871524,45.94853253005809,104.49423497419984,97.43158612549391
0,2017.44,31834.33,1,21927.89,1,156.56,0.69,37.63090756550784,53.309001614188965
11,2013.5172417350925,43394.20900149608,0,61595.39274795608,3,-10.825323593405102,41.72092078500649,56.14273600000111,58.01774238847922
3,2016.68,34160.14,1,83003.38,1,210.32,88.52,124.24559885811452,118.7731591702497
6,2015.04,6496.39,0,110007.19,3,277.44,28.6,79.5667810167629,85.69013450238563
7,2015.8082627539968,13863.773653535318,2,71217.38871316591,2,307.4091951366755,42.29388934865064,100.08323243505936,99.60482722717461
10,2011.44,25678.65,0,97061.92,0,4.65,82.82,57.40411696308571,67.63958818684623
2,2012.530942337279,18007.563899929322,1,122266.30785557735,2,135.3197814682169,74.74253602834692,88.89767540217007,92.60605391656847
1,2015.7879772261133,31152.308326822807,1,111916.00489785368,1,169.3333607819463,47.665713715642,100.27186567561584,100.11154428494946
4,2016.597457726837,19423.058916091843,0,32497.36453236121,0,234.633847351818,58.39917846009882,83.1845836219157,82.94680183403733
4,2015.430000421204,7625.743030685682,0,44082.50542830229,1,129.4227695337126,15.062401345966556,33.04613451359979,40.92724221234456
4,2014.2274231857648,16623.6530345763,1,7278.331938193143,0,197.9889924671096,-1.1400671101994533,41.59038559565141,34.79767133104808
3,2016.421521507564,30870.294370309646,1,41212.34416090138,0,39.33229725488222,160.83971078805297,87.37704958303537,101.98540805304916
7,2013.6254893571563,21966.52010270789,2,140605.5534118368,1,261.3811551101043,106.38104410674488,132.68713787769042,143.48602435625207
1,2015.5435189836355,27719.967295116112,1,82654.3570174003,2,93.72601062829038,52.32699245969656,83.9721579603736,80.44392627858196
5,2017.3307331045671,22348.082255501577,1,93402.58838486826,3,196.9977658736001,104.69892692790891,121.0974926750563,122.25170629727803
12,2015.7199371656525,15074.21573548278,0,85270.43770404649,0,93.31683822535337,-33.26112226147825,26.0284232068034,29.359578655179
1,2014.87,34631.79,0,40670.52,1,234.67,91.05,109.31311104311972,106.44044955078351
2,2016.83,25345.74,1,112018.01,2,7.51,64.85,88.54289654878258,79.68763019269433
1,2014.172082832704,11225.774551768603,1,54205.70126082339,3,188.8015785915681,68.0270823037596,57.93307126134347,75.26507794669682
1,2015.219917035938,7195.681524491432,0,126912.06705396398,1,-53.43717424570153,102.53019936494069,59.75265530027917,75.11193109803214
10,2017.69,16606.9,0,14266.47,0,252.91,108.77,108.5127405012551,102.0119123071264
1,2016.47,24710.25,0,5527.97,3,3.94,128.57,65.92530165191704,67.97857814895714
9,2014.44,6504.16,0,20132.08,2,186.66,39.09,30.929024472731463,48.46221645953377
1,2017.28,7865.84,1,50965.42,0,16.95,75.77,53.15945696584288,47.593878990864525
10,2017.3082966275688,7406.888705740657,1,23704.054292644483,0,274.470085734138,99.58456849762916,99.1334372080798,89.79895244304483
4,2013.709637926548,23060.55070456472,2,24500.63927396173,1,59.65626066926053,71.8633815210569,56.18211343872261,53.21825471165274
12,2014.172441981117,16898.64875907292,1,80667.29159232682,1,84.72084577555916,-7.477336778577069,43.56240371210055,34.36796759065613
9,2016.125019850392,2447.305154980724,2,42799.069556153976,2,15.793632962404558,59.662209199808046,41.28198297488733,30.08996559300514
9,2019.9174855406263,7876.896872686144,1,108020.07662109552,0,127.1449327314364,54.19791877808064,87.72353851738099,82.20314728381825
2,2012.94,6526.32,0,48869.09,0,33.72,1.63,-0.7990127686462536,9.336833547979666
0,2013.6169682435773,9040.996411465308,1,29410.3249543583,2,144.43333681147826,95.41480057359637,68.7129427951799,64.7100435983333
7,2015.45,18153.74,2,7606.29,0,152.11,137.78,91.8405026249738,86.96688422953704
11,2016.85,27669.56,2,97501.99,1,100.45,88.21,106.06355140882938,100.90483180814655
11,2017.92,21141.61,0,78376.03,0,162.23,95.66,119.58990147991145,107.35920700530896
1,2012.33339865638,23155.41721249013,0,39724.50178714929,1,83.6408195253379,60.77619520399898,52.58031814767689,58.778631182281224
5,2014.546160781461,40795.25332698912,1,53377.245032169325,0,65.21697815883407,104.61014095173148,103.58366818639676,94.19957151786761
4,2012.81,19408.02,0,67050.48,1,203.83,85.63,81.02128774701416,94.56026484455104
0,2011.74,28225.43,1,28802.28,1,85.49,101.4,71.01287519043825,70.60444625249733
11,2018.08,5432.18,0,72159.49,0,112.19,11.91,49.84932713313364,49.06864268657371
10,2014.411383936016,18019.53303644098,2,90122.14008247491,0,154.52463913042754,135.76822353965477,137.20244909214097,117.52689846323588
8,2018.6556415002035,-863.5535972748185,2,33309.250505814176,3,162.89918189973406,120.22514459819185,69.67768675903935,84.75594789745477
4,2011.9520784666047,16226.370070825946,0,78029.56270717873,2,6.590436612854632,117.18277718547536,65.37739023069383,78.69937254127855
0,2015.4485462583605,15490.06468265136,1,136761.17475813086,0,145.9612057633447,61.34946193608013,102.17462103651457,96.45541555560436
6,2018.63,10925.66,1,45199.9,3,234.97,105.1,102.13285572387606,108.30599547345616
12,2011.95,19722.74,1,30768.22,3,241.72,77.94,82.94305881907026,88.21099445946025
2,2016.03,32939.9,2,2837.11,0,194.53,144.85,115.21628884163728,115.20674438929333
1,2015.260673722144,20012.540582916416,0,79307.3698376681,2,190.59773958045008,133.41190979295376,112.00057040558389,119.56933847034557
10,2017.4765563146664,34907.13888256031,2,32417.758999346417,0,39.64604228096407,61.63840250023278,54.795735119510056,67.25328408958147
2,2020.7764905568688,7280.287770227542,2,-391.6571893994988,2,185.69507498234643,88.94040111357724,77.3886076412205,73.82010468614396
6,2013.86,29475.89,0,4015.0,0,284.47,16.0,58.93475612698366,66.2832683443938
9,2016.76,9935.49,1,52260.6,0,187.76,67.13,88.38667389940629,78.16087953314008
0,2017.81,33306.23,1,37401.62,0,152.62,122.58,119.23317148258724,113.53982229774243
0,2018.2905931151183,11911.349051689507,0,93195.55217518935,1,209.5915747007108,56.96789207852373,81.55171621586047,93.65611826906685
4,2019.012971144532,26256.074361786195,0,26068.1434767176,2,73.55883961737256,200.5991807323556,135.75092336805318,123.69689705069936
1,2015.57,6619.98,2,77535.15,3,46.4,74.93,65.4574233604989,57.21595732447548
8,2017.81826372694,15529.646218932765,2,95828.90845267888,1,68.91701093733475,45.67345891281157,71.2878815102165,66.02296074874033
8,2019.5250397686304,11784.290500434408,1,92058.7953125298,3,306.6835246719862,84.67412549325871,121.61113087194867,131.66441011383222
10,2016.2008943251265,16399.450376746066,0,81174.05793614018,2,178.99322245460374,71.86176978929075,99.64183612633084,92.04311005731621
12,2018.81,20738.2,1,14776.18,1,262.67,90.46,102.37569284912978,100.98382811883764
6,2013.44,10799.52,0,67017.04,2,30.58,91.46,66.09183062946056,57.72720205955502
10,2011.8,14336.4,0,38481.66,3,172.77,0.91,24.99481562314429,31.10813095305374
7,2014.59,7151.35,1,37846.44,1,243.09,16.05,47.1180288181922,52.9472646320978
8,2012.7105068942308,35479.152145663465,0,56787.22318646117,0,200.9175729184548,72.12883351472951,103.98818184491994,97.0630500786035
7,2016.7062318661235,23135.58863646188,0,62081.19558678111,1,168.1272797174231,117.53038110593675,108.14534677574558,115.6582389774679
3,2016.851083734197,14951.45495490482,1,22329.08124110888,0,210.5958324457366,75.6553396695746,79.38692672791072,75.20418256008783
8,2019.1415509405108,16007.636701986768,1,35915.36265636103,2,100.77917335525086,79.69270790171734,61.53180641953749,71.08894521848845
11,2014.315782603624,18424.31335752745,2,52682.14586851348,3,-113.06640116013594,60.89541609797146,7.713644569500516,27.33585933697254
0,2006.6788479248253,9632.988262001929,1,92853.38702269184,0,143.22462589150922,-15.710808492621894,17.308486502737125,31.07282506901264
12,2017.081626147552,-1002.0039013449968,0,100097.01123872826,0,177.50446380360992,87.9585107448612,97.21727521544372,93.10966140468973
11,2011.25,20755.17,0,113437.83,0,133.82,146.67,124.6940689781588,120.2188786480837
8,2015.3405541460425,41175.34284867634,0,119799.41452280588,2,111.44271508147744,92.12902660183784,134.7193926050948,123.33045611104889
3,2017.99,32743.74,2,72010.23,0,227.91,48.84,105.38352103518432,108.5885980111312
3,2014.8,13956.81,1,2578.23,0,287.25,70.85,82.00482762940842,80.61695013380773
5,2010.4044454330467,29305.13861973126,2,91994.55773451616,3,421.15974947676045,35.49150984658827,123.32029878814424,129.67362397424245
5,2014.514410898448,-1116.5010800495147,0,97686.33826413212,2,117.53961823896309,19.538127637617546,50.94031293249323,49.22379325019042
7,2008.8092821016533,12610.47266255242,0,62468.22971230116,0,288.8900125239045,115.0740640566106,109.81689303343474,103.4209272482259
11,2017.92,18085.03,1,71674.52,2,135.95,102.5,109.22183952318186,98.14550281710663
1,2017.13,4204.91,0,8723.24,1,226.57,146.77,90.98720086962716,102.27045361064958
1,2012.4080975270613,16367.3620606457,0,39848.67783545191,1,196.5479013999373,77.37789206389766,77.98460153833945,80.27681349913557
6,2008.1661821203493,18983.548179108937,1,74541.95375167968,3,146.90174974136872,107.78491547858869,104.63599630014836,88.26235031679934
0,2015.4038964631377,10287.346600781557,1,130902.56280733296,2,124.20019896820124,55.68797835754162,101.28033974108448,84.08395514922074
12,2016.99,9453.83,2,34575.82,3,51.54,127.65,60.95906651258561,72.76526609197232
2,2018.50126662036,23517.23419015917,2,-10102.038239833426,1,160.87718455678544,22.318918472131152,27.39158952394442,44.72055869062454
3,2016.576667412113,41061.37634753043,2,46974.95937647573,2,142.5268096531954,74.38841268968497,89.92677004784764,97.92833632674166
2,2015.430090085978,21618.324969306013,2,110025.37074710378,2,104.08467885201992,175.59968694832185,138.9093274495317,138.7593817431748
3,2015.77,22124.35,1,116608.37,1,21.2,101.83,90.4080764453191,92.62646869502377
7,2017.71,21320.19,1,65892.11,0,168.73,59.75,84.6675651964879,86.90646173982813
1,2012.49,4131.9,2,54800.3,2,66.1,99.12,47.62799680658389,55.286720125187905
4,2014.0318587238048,19187.284224187235,0,68157.2652947069,3,189.24477649498405,87.069841438452,77.38585632992626,96.13413428489797
0,2015.7447911984964,30196.97093692125,1,60724.515291610885,3,218.6970494817897,51.54404128612991,92.33903075143309,91.22172755409052
6,2014.3477218674216,27105.403010589223,2,52325.845566219,0,37.70704087014134,64.6659516941702,59.13247905703089,61.92047301688103
12,2011.74,30366.11,2,105481.84,2,77.97,98.67,97.60297540768748,93.01620762000557
0,2011.922837294005,21205.12123212996,2,167595.9687584844,3,209.81506171309425,82.35251464676791,132.43568327851824,116.74693731643083
2,2012.2646708236323,17311.396071173633,0,67262.2112135161,2,194.9789129981854,138.67181768609387,104.92358527782632,114.02810609242776
6,2017.320418216057,11870.966807700936,1,129477.9265939591,3,199.4803956086284,37.31057887629681,89.85277491036028,94.73771396194279
12,2012.4764338937644,19782.46049747443,0,8702.876396642918,3,194.4423560536028,34.06466049918621,43.51103962785385,50.73137419275905
11,2016.4662128015475,21750.783930156336,1,77580.55638783982,0,-28.167752010567423,72.99083682694439,64.75578600667777,59.93344379000932
11,2014.25,26550.57,1,2998.21,3,48.82,1.71,11.590741245462516,18.75601722764204
4,2011.9588839386256,6947.863466037781,2,78194.0667016714,2,149.9801784641089,91.13952595074636,76.84047326260679,77.993209385758
7,2016.5523339135364,14535.568559872256,0,106887.22870764812,2,161.28578067846036,72.45489553046735,87.91853255843259,95.7859546313876
11,2016.65,27533.93,1,91601.53,2,160.31,29.94,77.83088051118469,84.64745703524822
5,2012.28,16468.36,1,57992.88,0,227.34,111.9,94.10342859465234,100.17166254733912
12,2013.58,17962.06,1,37836.88,3,53.13,120.1,81.28335458895513,70.20594448044329
8,2015.3133587326456,15891.031537253177,2,71572.48757761915,0,233.5801395725832,76.25712010671322,118.13267354418272,101.70920745264827
5,2016.8604097498933,29265.507362420405,1,99239.49119025245,0,73.11738418508764,66.48736556739746,94.55131718280865,89.99127261083589
11,2012.6142483228373,3201.2704235100628,0,16564.961594423694,3,221.90010160688288,17.05794664949339,31.17596620836531,35.896935800169544
4,2017.2272509235245,24608.02349873991,0,62291.57142025585,3,171.11845315967452,143.0282864005694,122.49304335623988,128.6787717919941
12,2017.7,28571.46,2,103489.29,3,73.12,82.56,98.51436652853955,95.94083653269003
3,2015.4483516767807,9680.87624333675,0,30489.245279306982,3,-21.587539708125945,116.38463710196396,50.74225217272336,51.256794858318244
9,2011.2223765086744,29019.957148951307,2,68282.47325117294,0,223.40234577440413,2.654793222986953,44.33607401405422,69.53680520070714
11,2016.0620279336129,9025.26604003427,0,70335.17858085768,1,155.94839492751407,96.1656253704696,98.1999602775169,90.93727881171117
8,2015.42,28219.88,0,96502.38,2,5.05,141.87,102.70136498995288,108.89573767900187
3,2013.2841544611056,19055.56023495077,0,49696.19788173648,1,110.46108743941468,121.03181444700807,80.06837766388709,88.63827384883031
2,2011.8011773867056,20242.148752575387,0,68032.76775623666,0,-5.792747469796296,-25.261323575504576,17.294053481319004,8.866266948001213
1,2018.26,21566.28,0,93046.01,0,38.14,109.02,103.25486191026688,97.20863155067484
2,2018.624828753157,4932.695773156403,2,45227.64748926511,0,212.17353357971152,51.51982013512702,81.18801041807131,74.11455785554195
5,2013.74,27396.55,1,105627.89,2,271.76,87.92,147.95334988755025,129.7736596191171
11,2014.49,11234.88,1,59731.04,1,32.64,111.89,54.7282898101568,71.70510131726047
6,2017.176156856077,7609.863781089176,0,81311.83150099666,3,273.654976719164,61.09080645584709,101.62564124114016,98.6077783532887
11,2016.5349332153992,5578.298270958094,0,2964.2918355668808,1,67.20124265375046,106.75504758993593,42.767376888653175,59.48233808745999
8,2015.430728081616,4100.356906575367,1,55263.60038572998,0,234.0031666160791,76.31036797036418,84.38077902829161,86.47492024083792
7,2016.94,27900.93,2,62197.24,3,22.93,32.67,50.88121789570052,54.418770821016
8,2013.3,23832.2,0,13812.92,3,285.64,35.71,56.9010730351348,74.45729396885656
4,2014.2163749408223,24115.099331964066,0,48988.95534999501,1,68.07346130434297,170.69221862129135,113.45767860932284,111.89517945037483
8,2015.75,23815.64,0,42030.03,1,68.92,48.3,62.34249357453359,56.06220056759828
